<startdataset>
smiles	HHLB	fit_test	train_validate	chemid	model_prediction	model_descriptors|intercept,[cX3H1]:[cX3H0;!$(*-a);!$(*~A)]:[cX3H0;!$(*-a);!$(*~A)](:[cX3H1]):[nX3H1+0],[OX1H0+0]=[cX3H0;$(*=A)]:[nX3H1+0],[CX4H2]-[CX4H1]-[CX4H2]-[CX4H2]-[NX3H0+0]-[CX4H2],[cX3H1]:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H1],[CX4H2]-[CX4H3],[CX4H2]-[CX4H1]-[CX4H0]-[OX2H1+0],[CX4H2]-[CX4H1](-[NX3H0+0])-[CX3H0]=[OX1H0+0],[CX4H1]-[CX4H2]-[NX3H0+0]-[CX4H2]-[CX4H2],[cX3H0;!$(*-a);!$(*~A)]:[cX3H0;!$(*-a);!$(*~A)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H1],[NX3H0+0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H1],[ClX1H0]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)],[CX4H2]-[CX4H1](-[CX4H2]-[CX4H2])-[CX3H0]=[OX1H0+0],[cX3H0;$(*-A)]-[CX4H1]-[CX3H0]=[OX1H0+0],[CX4H2]-[cX3H0;$(*-A)]:[nX2H0+0;!$(*-a);!$(*~A)],[cX3H0;$(*-a)]-[cX3H0;$(*-a)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H1],[CX4H2]-[CX4H2]-[NX3H0+0]-[cX3H0;$(*-A)]:[nX2H0+0;!$(*-a);!$(*~A)],[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[nX2H0+0;!$(*-a);!$(*~A)],[CX4H2]-[OX2H0+0]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)],[CX4H2]-[CX4H2]-[CX4H2]-[CX4H1]-[CX3H0]=[OX1H0+0],[CX4H2]-[CX4H0]-[OX2H1+0],[CX4H1]-[OX2H0+0]-[CX4H2],[cX3H0;$(*-A)]-[NX3H0+0]-[CX3H0]=[OX1H0+0],[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[OX2H0+0]):[cX3H1]:[cX3H1],[CX4H3]-[OX2H0+0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)],[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[OX2H1+0]):[cX3H1]:[cX3H1],[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)]-[CX3H0](=[NX2H0+0])-[cX3H0;$(*-A)]:[cX3H0;$(*-A)],[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)](-[NX3H0+0]):[cX3H0;$(*-A)],[cX3H0;$(*-A)]:[cX3H0;$(*-A)](:[cX3H1])-[SX4H0](=[OX1H0+0])=[OX1H0+0],[cX3H0;$(*-A)]-[OX2H0+0]-[cX3H0;$(*-A)]:[cX3H1],[cX3H0;$(*-A)]-[CX3H0]=[CX3H1],[CX4H2]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H1],[cX3H0;$(*-A)]:[cX3H0;$(*-a)](:[cX3H1])-[cX3H0;$(*-a)](:[cX3H0;$(*-A)]):[cX3H1],[cX3H1]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)](-[ClX1H0]):[cX3H0;$(*-A)]-[ClX1H0],[cX3H0;$(*-a)]-[cX3H0;$(*-a)](:[cX3H1]):[cX3H0;$(*-A)](-[ClX1H0]):[cX3H1]:[cX3H0;$(*-A)]-[ClX1H0],[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)],[cX3H1]:[cX3H0;$(*-A)]-[NX3H0+0](=[OX1H0+0])=[OX1H0+0],[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[ClX1H0]):[cX3H1]:[cX3H1],[CX4H2]-[CX4H2]-[CX4H1]-[NX3H1+0]-[CX3H0]=[OX1H0+0],[CX4H2]-[CX4H2]-[CX4H2]-[CX4H2]-[NX3H0+0]-[CX4H2]-[CX4H2],[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-a)]-[cX3H0;$(*-a)]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H1],[NX3H1+0]-[CX3H0](=[OX1H0+0])-[NX3H1+0],[CX4H2]-[CX4H2]-[ClX1H0],[OX2H1+0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)],[CX4H2]-[CX4H2]-[CX4H2]-[CX4H0]-[CX4H2],[CX4H2]-[CX4H1]-[CX4H1]-[CX3H1]=[CX3H1],[cX3H0;$(*-A)]1:[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:1,[CX4H0]-[CX4H0]-[FX1H0],[CX4H2]-[CX4H2]-[CX4H1]1-[CX4H0]-[CX4H2]-[CX4H2]-[CX4H1](-[CX4H1]-1-[CX4H2])-[CX4H0],[CX2H0]#[NX1H0+0],[A!#1x0+0]=[A!#1x0+0],[OX1H0+0]=[NX3H0+0]=[OX1H0+0],[NX3H1+0],[#16],[CX3H0]=[OX1H0+0],[A!#1x0+0]=[A!#1x2+0],[CX4H3],[cX3H0;!$(*-a);!$(*~A)],[CX3H0]=[CX3H1],[cX3H0;$(*-A)],[FX1H0],[BrX1H0],[ClX1H0]	CSS	leverage	value_similarity
<coeff>	6	-0.561106703015	-0.541856164596	-0.53346264814	-0.59747516265	-0.553861338812	-0.588693824575	-0.542257201689	-0.595864064243	-0.607654526145	-0.610729201968
<coeff>	7	0.614601564241	0.614754712493	0.611182605735	0.664597980192	0.578856865289	0.652598706653	0.61101202953	0.716717648515	0.600976303105	0.591777235656
<coeff>	8	0.262913173306	0.281379300635	0.26365958272	0.313249522911	0.257559932505	0.206176391192	0.218730950336	0.247380920135	0.238411144312	0.300353388738
<coeff>	9	-0.297704148337	-0.386583238427	-0.296116127497	-0.294302954955	-0.351273996905	-0.339958455348	-0.306522001461	-0.28880025366	-0.268930114276	-0.44583199866
<coeff>	10	-0.345450298962	-0.308767109312	-0.294298426908	-0.359760673046	-0.313184446899	-0.337656211831	-0.341632984393	-0.279782169741	-0.369787992269	-0.320055013291
<coeff>	11	-0.561238574659	-0.843568312485	-0.795118644611	-0.805251986792	-0.779269752991	-0.793953765517	-0.782004460816	-0.801388878185	-0.7807393138	-0.817048753898
<coeff>	12	0.238747970475	0.209694351118	0.251294404322	0.24601120331	0.23769553941	0.244671044707	0.230979798813	0.230170358332	0.281017862809	0.13708898184
<coeff>	13	0.192238665449	0.18148837227	0.22472006788	0.164888704204	0.149365193627	0.134462313728	0.188927355219	0.19391532012	0.194364081336	0.16725561759
<coeff>	14	-0.592076102833	-0.493143560424	-0.510420807289	-0.532562240797	-0.668047467086	-0.588145780281	-0.57586315125	-0.622543347158	-0.499915569905	-0.583290650698
<coeff>	15	-0.353912449389	-0.511866295435	-0.667984749457	-0.575172189707	-0.572888399967	-0.596670428407	-0.60615797749	-0.592617659305	-0.630355285998	-0.638834515449
<coeff>	16	-0.106108050691	-0.103514410386	-0.09789423172	-0.101750219893	-0.106285521311	-0.109958926113	-0.107673668897	-0.0994956737366	-0.101244612532	-0.158806511108
<coeff>	17	-0.32880769356	-0.363966490798	-0.329675479523	-0.35747753393	-0.3883600534	-0.330675271025	-0.382562384783	-0.379887910616	-0.363925013265	-0.315715691105
<coeff>	18	0.212308699021	0.180095241616	0.235279015121	0.261967257511	0.263281638315	0.203074077543	0.246943056896	0.27760424966	0.263512583615	0.202847687474
<coeff>	19	-0.550463369011	-0.514896351954	-0.527955837503	-0.523816631692	-0.5479812712	-0.537503119318	-0.551600569869	-0.494099142493	-0.593485211254	-0.615464052055
<coeff>	20	0.304157476079	0.282463579989	0.308200275776	0.290701298445	0.28623137252	0.319845659316	0.291894986426	0.308912050765	0.29349394339	0.267608553045
<coeff>	21	0.511942633657	0.49743005006	0.459245618578	0.537426693054	0.559956052972	0.507590475277	0.558591437949	0.499085033111	0.460970811439	0.45984894319
<coeff>	22	0.434376982355	0.389314839709	0.354889299306	0.463787617058	0.441590165123	0.443185798372	0.423365442097	0.41299717281	0.472238703499	0.372044037786
<coeff>	23	-0.318067524125	-0.293273292918	-0.301528435828	-0.313300984782	-0.334560573635	-0.343353229799	-0.331679257869	-0.343626423133	-0.339139843407	-0.345202411168
<coeff>	24	-0.37444108307	-0.374974043166	-0.361594836273	-0.416682415034	-0.366272002942	-0.382160413632	-0.413551573373	-0.357225568916	-0.396973163994	-0.294956687883
<coeff>	25	-0.777693689919	-0.716502269061	-0.725703144191	-0.740492659793	-0.727379432678	-0.902458200955	-0.796663602907	-0.935308955131	-0.825973505559	-0.529529369049
<coeff>	26	-1.04096615063	-1.0435265274	-1.13908887069	-1.16905543059	-1.08449850588	-1.12416242236	-1.11446971745	-1.01743531522	-1.14757445182	-1.13412572128
<coeff>	27	-0.58212814279	-0.548502310686	-0.564263279461	-0.713991835338	-0.597123844718	-0.615383718829	-0.654897012231	-0.601601664046	-0.674167247091	-0.594372887146
<coeff>	28	-0.777368594366	-0.784606356509	-0.752156816235	-0.839447560182	-0.806955806026	-0.983493984859	-0.883776976575	-0.855188767725	-0.833589791895	-0.592926032015
<coeff>	29	0.159594528174	0.260849383269	0.21474522789	0.254411159883	0.254979023835	0.26083592358	0.291962759355	0.248616420064	0.238245309535	0.227110486571
<coeff>	30	-0.321564908554	-0.265072181292	-0.278469439912	-0.391414171263	-0.329428373688	-0.3089661649	-0.319089264263	-0.314330950532	-0.317511123483	-0.283624359325
<coeff>	31	0.291944262935	0.312782824472	0.241134854338	0.348339384948	0.276677039578	0.282502032186	0.276460118564	0.267245165976	0.273711189568	0.246992147121
<coeff>	32	0.801988542819	0.774051939858	0.751197619326	0.741601490431	0.749225214605	0.746026307111	0.76380320167	0.741146489046	0.732077361952	0.723085295277
<coeff>	33	-0.454616754122	-0.781039686068	-0.646497740606	-0.613786486316	-0.647133677306	-0.648140530774	-0.666511217713	-0.663087171472	-0.715825766848	-0.607688553614
<coeff>	34	0.241458203632	0.510763848106	0.329144376811	0.355633770759	0.360452314599	0.349534196013	0.349577409811	0.352084589117	0.336176264925	0.335501234082
<coeff>	35	-0.351913105591	-0.486096714309	-0.380682100797	-0.449098544534	-0.378443088546	-0.412662055999	-0.361160691824	-0.405650890248	-0.379161276308	-0.431260763939
<coeff>	36	0.720562083716	0.653433059372	0.695551236901	0.772138662585	0.729713907343	0.719955362726	0.773620899329	0.778966273425	0.731691080335	0.751750852466
<coeff>	37	-0.306314464252	-0.235381330217	-0.304323948231	-0.282063662781	-0.254578313489	-0.261504165955	-0.271718378526	-0.236665739727	-0.182447014371	-0.247161125761
<coeff>	38	-0.417834404331	-0.435169326411	-0.341212043514	-0.430685943755	-0.404824828939	-0.495556444136	-0.442153090662	-0.416561506425	-0.362216193799	-0.422027428508
<coeff>	39	0.527548659878	0.532524113148	0.553800785817	0.572735003019	0.56213764235	0.550507774397	0.553770407631	0.576705073283	0.557836915265	0.529030969433
<coeff>	40	-0.180413289502	0.0	-0.258983962863	-0.236553535961	-0.253768950048	-0.247689723043	-0.258649725063	-0.248987443159	-0.262607180432	-0.245928343781
<coeff>	41	0.452497015315	0.5483263596	0.315111299625	0.479732469962	0.44851242861	0.59844232387	0.501472130779	0.433866482524	0.425533165238	0.302419413559
<coeff>	42	-0.378224248359	-0.423855139611	-0.454574963499	-0.449495949188	-0.459203374456	-0.445442500166	-0.456011256474	-0.449914403953	-0.47192146358	-0.402984543307
<coeff>	43	-0.583282798741	-0.573322776077	-0.543444377439	-0.529439475398	-0.656108894906	-0.627864785475	-0.635271803011	-0.665434995319	-0.543823107865	-0.559245198147
<coeff>	44	0.281974575295	0.282287258771	0.246298201191	0.257134868021	0.301363925023	0.261700337595	0.264916262354	0.312898868173	0.23315417271	0.239567143238
<coeff>	45	-0.373670152282	-0.342582525947	-0.360466940736	-0.389559586435	-0.370412197199	-0.389921757617	-0.36815018144	-0.40057702212	-0.432237264202	-0.393610871205
<coeff>	46	-0.500378824832	-0.473174717527	-0.294597333569	-0.581965008877	-0.492950030736	-0.518827264054	-0.573479287755	-0.583093313485	-0.499505177033	-0.474838660894
<coeff>	47	0.0781729585358	0.0718648855708	0.0784650840139	0.0675550922599	0.0746262367367	0.0776747260769	0.0738672072971	0.0771907486654	0.0783367477374	0.0804456653306
<coeff>	48	0.96760958774	0.749913905852	0.937278392326	1.18445204683	0.988903247724	1.04626021099	1.03712159026	0.972181654928	0.87359307013	0.882555230831
<coeff>	49	0.321090430974	0.370890621472	0.267345282252	0.354358779911	0.361963044364	0.299852065289	0.314431170146	0.37622892626	0.313460216587	0.274309946036
<coeff>	50	0.0870664047061	0.081923207031	0.106071035679	0.117024480895	0.0979058842285	0.115185753261	0.121133068116	0.0877879773478	0.0982775350196	0.100910715703
<coeff>	51	-0.715882719133	-0.683053502121	-0.741195086167	-0.763069701404	-0.755812603087	-0.77661989135	-0.794421073036	-0.72904112254	-0.756246430523	-0.872747297572
<coeff>	52	0.180383202839	0.168420159108	0.168566767054	0.17730522161	0.182189771007	0.179446566963	0.163677464382	0.184353031096	0.165393304234	0.181040782097
<coeff>	53	0.21171012933	0.171282226305	0.208279092513	0.222899414542	0.22793398611	0.211113739644	0.20678931492	0.242576377372	0.176212172395	0.169613363426
<coeff>	54	-0.385004920732	-0.342543435763	-0.400933802346	-0.411278496214	-0.406096408782	-0.422141597544	-0.42535357015	-0.404448947802	-0.397677211237	-0.379055326936
<coeff>	55	0.293989286027	0.252076498394	0.307619933165	0.311465809915	0.310765922063	0.307895400031	0.329570349266	0.303720567331	0.301714527594	0.285809388227
<coeff>	56	0.0539089051585	0.0650012239443	0.0483951203239	0.0548512788798	0.0551680815468	0.0488161663085	0.0573313114125	0.0553230971178	0.0586761518149	0.0426208425639
<coeff>	57	0.110605799546	0.106958721014	0.100638375074	0.119971048149	0.114567155243	0.111417984433	0.110955622254	0.113197129202	0.0935192463504	0.10214249903
<coeff>	58	0.356856268443	0.283609051015	0.314643104223	0.363096322453	0.357506731911	0.336123670604	0.356124913965	0.337754904823	0.311163205862	0.263365281641
<coeff>	59	0.124720764007	0.118733340646	0.114470705519	0.12039634783	0.119635530546	0.127286494991	0.123475131226	0.122379601383	0.108882225551	0.102747322064
<coeff>	60	0.131614497167	0.148060725339	0.131512218816	0.151055261269	0.139666037543	0.130919248807	0.136989297659	0.13277433958	0.126808918823	0.117842173374
<coeff>	61	0.510650140558	0.468559063062	0.483916426371	0.484485259501	0.480767688692	0.465147211423	0.462591316768	0.471068596171	0.470816304985	0.466525818489
<coeff>	62	0.486443131296	0.533828609084	0.554712532498	0.550586934493	0.545275688822	0.532538380802	0.536363130943	0.537476535762	0.538136513987	0.529642298467
<fstdev>	0	0.0
<fstdev>	1	0.0
<fstdev>	2	0.707106781187
<fstdev>	3	1.60926802918
<fstdev>	4	0.430689943185
<fstdev>	5	0.609613296794
<fstdev>	6	0.421637021356
<fstdev>	7	0.0
<fstdev>	8	0.404519917478
<fstdev>	9	0.0
<fstdev>	10	0.522232967867
<fstdev>	11	0.363136519601
<fstdev>	12	0.487950036474
<fstdev>	13	0.341565025532
<fstdev>	14	0.0
<fstdev>	15	0.0
<fstdev>	16	3.86066858261
<fstdev>	17	0.48304589154
<fstdev>	18	0.740012869901
<fstdev>	19	0.333333333333
<fstdev>	20	0.387553387882
<fstdev>	21	0.377964473009
<fstdev>	22	0.611249845502
<fstdev>	23	0.606976978667
<fstdev>	24	0.518874521663
<fstdev>	25	0.0
<fstdev>	26	0.0
<fstdev>	27	0.0
<fstdev>	28	0.0
<fstdev>	29	1.12006493318
<fstdev>	30	0.353553390593
<fstdev>	31	0.516397779494
<fstdev>	32	0.0
<fstdev>	33	0.0
<fstdev>	34	0.0
<fstdev>	35	0.0
<fstdev>	36	0.514928650544
<fstdev>	37	0.468807230938
<fstdev>	38	0.527046276695
<fstdev>	39	0.487950036474
<fstdev>	40	1.16904519445
<fstdev>	41	0.0
<fstdev>	42	0.516397779494
<fstdev>	43	0.487950036474
<fstdev>	44	0.516397779494
<fstdev>	45	0.5
<fstdev>	46	0.353553390593
<fstdev>	47	11.4197510606
<fstdev>	48	0.0
<fstdev>	49	0.408248290464
<fstdev>	50	1.15268592061
<fstdev>	51	0.516397779494
<fstdev>	52	0.656379101615
<fstdev>	53	0.518475847365
<fstdev>	54	1.02516083165
<fstdev>	55	0.649423806814
<fstdev>	56	1.4459573811
<fstdev>	57	1.15672908038
<fstdev>	58	0.331294578225
<fstdev>	59	2.04232991115
<fstdev>	60	3.37078553485
<fstdev>	61	2.56347977785
<fstdev>	62	2.27373912856
<define>	RETURN	0
<applycoeff>	0	63	<addto>	RETURN
<endmodel>
<startdomain>
<define>	CSS	0
<define>	LEV	0
<calculatecss>	1	63	<addto>	CSS
<calculateleverage>	1	63	<addto>	LEV
<define>	WARN	0
<define>	NOTE	
<if>	LEV	<greaterthan>	0.201063829787
<define>	WARN	1
<define>	NOTE	high leverage
<endif>
<if>	CSS	<lessthan>	0.375753601678
<if>	WARN	<equalto>	1
<define>	NOTE	low similarity, high leverage
<else>
<define>	NOTE	low similarity
<endif>
<define>	WARN	1
<endif>
<if>	LEV	<greaterthan>	0.402127659574
<define>	WARN	2
<define>	NOTE	structural outlier
<endif>
<if>	CSS	<lessthan>	0.237196010379
<if>	WARN	<equalto>	2
<define>	NOTE	out of domain, structural outlier
<else>
<define>	NOTE	out of domain
<endif>
<define>	WARN	2
<endif>
<if>	LEV	<greaterthan>	1
<define>	WARN	3
<define>	NOTE	leverage > 1
<endif>
<define>	CHECKBOUNDS	0
<if>	RETURN	<greaterthan>	6.306208312
<if>	WARN	<greaterthan>	0
<concat>	NOTE	NOTE	, 
<endif>
<concat>	NOTE	NOTE	prediction (
<concat>	NOTE	NOTE	RETURN
<concat>	NOTE	NOTE	) greater than largest value in training set
<define>	RETURN	6.306208312
<define>	CHECKBOUNDS	1
<endif>
<if>	RETURN	<lessthan>	-1.29530307
<if>	WARN	<greaterthan>	0
<concat>	NOTE	NOTE	, 
<endif>
<concat>	NOTE	NOTE	prediction (
<concat>	NOTE	NOTE	RETURN
<concat>	NOTE	NOTE	) less than smallest value in training set
<define>	RETURN	-1.29530307
<define>	CHECKBOUNDS	1
<endif>
<define>	ERROR	0.746376304994
<if>	WARN	<equalto>	0
<define>	ERROR	0.678898218458
<endif>
<if>	WARN	<equalto>	1
<define>	ERROR	0.752016979305
<endif>
<if>	WARN	<equalto>	2
<define>	ERROR	0.994370082867
<endif>
<if>	WARN	<equalto>	3
<define>	ERROR	2.49316893971
<endif>
<define>	CHECKCOUNTS	0
<sumcounts>	1	63	<addto>	CHECKCOUNTS
<if>	CHECKCOUNTS	<equalto>	0
<define>	WARN	4
<define>	ERROR	0.746376304994
<define>	NOTE	no fragment overlap with training dataset
<endif>
<checkatomviolations>	ATOMVIOLATION	ATOMNOTE
<if>	ATOMVIOLATION	<equalto>	1
<if>	WARN	<greaterthan>	0
<concat>	NOTE	NOTE	, 
<endif>
<define>	WARN	5
<define>	ERROR	1.13031498492
<concat>	NOTE	NOTE	ATOMNOTE
<endif>
<if>	CHECKBOUNDS	<equalto>	1
<define>	WARN	6
<endif>
<power>	RETURN	10	RETURN
<multiply>	ERROR	1.96	ERROR
<power>	ERROR	10	ERROR
<round>	RETURN	RETURN	sround_digits
<round>	ERROR	ERROR	sround_digits
<enddomain>
<startdomaindata>
<atomcoverage>	[#35]	[#35;A]	bromine atom with aromatic type not in training set
<atomcoverage>	[#35]	[#35;D1]	bromine atom with bond count not in training set
<atomcoverage>	[#35]	[#35;v1]	bromine atom with total bond order (valence) not in training set
<atomcoverage>	[#35]	[#35;x0]	bromine atom with ring bond count not in training set
<atomcoverage>	[#35]	[#35;R0]	bromine atom with ring count not in training set
<atomcoverage>	[#35]	[#35;H0]	bromine atom with hydrogen count not in training set
<atomcoverage>	[#35]	[#35;+0]	bromine atom with charge not in training set
<atomcoverage>	[#35]	[#35&!$(*!-*)]	bromine atom with bond type not in training set
<atomcoverage>	[#6]	[#6;A,a]	carbon atom with aromatic type not in training set
<atomcoverage>	[#6]	[#6;D1,D2,D3,D4]	carbon atom with bond count not in training set
<atomcoverage>	[#6]	[#6;v4]	carbon atom with total bond order (valence) not in training set
<atomcoverage>	[#6]	[#6;x0,x2,x3,x4]	carbon atom with ring bond count not in training set
<atomcoverage>	[#6]	[#6;R0,R1,R2,R3,R4]	carbon atom with ring count not in training set
<atomcoverage>	[#6]	[#6;H0,H1,H2,H3]	carbon atom with hydrogen count not in training set
<atomcoverage>	[#6]	[#6;+0]	carbon atom with charge not in training set
<atomcoverage>	[#6]	[#6&!$(*!=&!#&!:&!-*)]	carbon atom with bond type not in training set
<atomcoverage>	[#7]	[#7;A,a]	nitrogen atom with aromatic type not in training set
<atomcoverage>	[#7]	[#7;D1,D2,D3]	nitrogen atom with bond count not in training set
<atomcoverage>	[#7]	[#7;v3,v5]	nitrogen atom with total bond order (valence) not in training set
<atomcoverage>	[#7]	[#7;x0,x2,x3]	nitrogen atom with ring bond count not in training set
<atomcoverage>	[#7]	[#7;R0,R1,R2]	nitrogen atom with ring count not in training set
<atomcoverage>	[#7]	[#7;H0,H1,H2]	nitrogen atom with hydrogen count not in training set
<atomcoverage>	[#7]	[#7;+0]	nitrogen atom with charge not in training set
<atomcoverage>	[#7]	[#7&!$(*!=&!#&!:&!-*)]	nitrogen atom with bond type not in training set
<atomcoverage>	[#8]	[#8;A,a]	oxygen atom with aromatic type not in training set
<atomcoverage>	[#8]	[#8;D1,D2]	oxygen atom with bond count not in training set
<atomcoverage>	[#8]	[#8;v2]	oxygen atom with total bond order (valence) not in training set
<atomcoverage>	[#8]	[#8;x0,x2]	oxygen atom with ring bond count not in training set
<atomcoverage>	[#8]	[#8;R0,R1]	oxygen atom with ring count not in training set
<atomcoverage>	[#8]	[#8;H0,H1]	oxygen atom with hydrogen count not in training set
<atomcoverage>	[#8]	[#8;+0]	oxygen atom with charge not in training set
<atomcoverage>	[#8]	[#8&!$(*!=&!:&!-*)]	oxygen atom with bond type not in training set
<atomcoverage>	[#9]	[#9;A]	fluorine atom with aromatic type not in training set
<atomcoverage>	[#9]	[#9;D1]	fluorine atom with bond count not in training set
<atomcoverage>	[#9]	[#9;v1]	fluorine atom with total bond order (valence) not in training set
<atomcoverage>	[#9]	[#9;x0]	fluorine atom with ring bond count not in training set
<atomcoverage>	[#9]	[#9;R0]	fluorine atom with ring count not in training set
<atomcoverage>	[#9]	[#9;H0]	fluorine atom with hydrogen count not in training set
<atomcoverage>	[#9]	[#9;+0]	fluorine atom with charge not in training set
<atomcoverage>	[#9]	[#9&!$(*!-*)]	fluorine atom with bond type not in training set
<atomcoverage>	[#15]	[#15;A]	phosphorous atom with aromatic type not in training set
<atomcoverage>	[#15]	[#15;D4]	phosphorous atom with bond count not in training set
<atomcoverage>	[#15]	[#15;v5]	phosphorous atom with total bond order (valence) not in training set
<atomcoverage>	[#15]	[#15;x0,x2]	phosphorous atom with ring bond count not in training set
<atomcoverage>	[#15]	[#15;R0,R1]	phosphorous atom with ring count not in training set
<atomcoverage>	[#15]	[#15;H0]	phosphorous atom with hydrogen count not in training set
<atomcoverage>	[#15]	[#15;+0]	phosphorous atom with charge not in training set
<atomcoverage>	[#15]	[#15&!$(*!=&!-*)]	phosphorous atom with bond type not in training set
<atomcoverage>	[#16]	[#16;A,a]	sulfur atom with aromatic type not in training set
<atomcoverage>	[#16]	[#16;D1,D2,D3,D4]	sulfur atom with bond count not in training set
<atomcoverage>	[#16]	[#16;v2,v4,v6]	sulfur atom with total bond order (valence) not in training set
<atomcoverage>	[#16]	[#16;x0,x2]	sulfur atom with ring bond count not in training set
<atomcoverage>	[#16]	[#16;R0,R1]	sulfur atom with ring count not in training set
<atomcoverage>	[#16]	[#16;H0,H1]	sulfur atom with hydrogen count not in training set
<atomcoverage>	[#16]	[#16;+0]	sulfur atom with charge not in training set
<atomcoverage>	[#16]	[#16&!$(*!=&!:&!-*)]	sulfur atom with bond type not in training set
<atomcoverage>	[#17]	[#17;A]	chlorine atom with aromatic type not in training set
<atomcoverage>	[#17]	[#17;D1]	chlorine atom with bond count not in training set
<atomcoverage>	[#17]	[#17;v1]	chlorine atom with total bond order (valence) not in training set
<atomcoverage>	[#17]	[#17;x0]	chlorine atom with ring bond count not in training set
<atomcoverage>	[#17]	[#17;R0]	chlorine atom with ring count not in training set
<atomcoverage>	[#17]	[#17;H0]	chlorine atom with hydrogen count not in training set
<atomcoverage>	[#17]	[#17;+0]	chlorine atom with charge not in training set
<atomcoverage>	[#17]	[#17&!$(*!-*)]	chlorine atom with bond type not in training set
<atomcoverage>	[#53]	[#53;A]	iodine atom with aromatic type not in training set
<atomcoverage>	[#53]	[#53;D1]	iodine atom with bond count not in training set
<atomcoverage>	[#53]	[#53;v1]	iodine atom with total bond order (valence) not in training set
<atomcoverage>	[#53]	[#53;x0]	iodine atom with ring bond count not in training set
<atomcoverage>	[#53]	[#53;R0]	iodine atom with ring count not in training set
<atomcoverage>	[#53]	[#53;H0]	iodine atom with hydrogen count not in training set
<atomcoverage>	[#53]	[#53;+0]	iodine atom with charge not in training set
<atomcoverage>	[#53]	[#53&!$(*!-*)]	iodine atom with bond type not in training set
<atomcoverage>	[!#1]	[#35,#6,#7,#8,#9,#15,#16,#17,#53]	element not in training set
